timestamp,BTCUSD,DOGEUSD,LTCUSD,DASHUSD,ETHUSD,ZECUSD,ETCUSD,EOSUSD,NEOUSD,BTGUSD,XRPUSDT,TRXUSD
2019-05-19 01:42:00,7571.15,0.00302373,89.0611,144.3664,243.105,73.3703,7.44045,6.0584,11.03475,21.24702,0.383286,0.0271676
2019-05-19 01:43:00,7549.14,0.00302132,89.075,144.323,242.655,73.3854,7.4298,6.05305,11.05398,21.21654,0.383587,0.0271542
2019-05-19 01:44:00,7550.75,0.00302389,88.9437,144.2614,242.27,73.3194,7.4247,6.05084,11.0526,21.21654,0.383289,0.0271346
2019-05-19 01:45:00,7547.92,0.0030162,88.9041,144.2719,241.939,73.3194,7.42055,6.04348,11.02502,21.15681,0.382244,0.0271157
2019-05-19 01:46:00,7539.74,0.00301995,88.9041,144.1488,241.42,73.1146,7.42438,6.03128,11.02591,21.15607,0.381921,0.0271023
2019-05-19 01:47:00,7549.14,0.00301995,88.9001,144.1488,241.787,73.1146,7.42438,6.03378,11.0375,21.15607,0.381921,0.02714
2019-05-19 01:48:00,7571.38,0.00302497,89.0443,144.5399,242.68,73.2924,7.44591,6.04993,11.03858,21.24417,0.382719,0.0271814
2019-05-19 01:49:00,7578.28,0.00303224,89.1967,144.6342,242.77,73.2844,7.45162,6.05298,11.07871,21.25428,0.383409,0.0272048
2019-05-19 01:50:00,7569.18,0.0030311,89.1903,144.6342,242.588,73.2813,7.44992,6.05042,11.07062,21.27884,0.383775,0.0271972
2019-05-19 01:51:00,7601.67,0.00303651,89.3113,144.734,243.376,73.3958,7.44992,6.06056,11.09571,21.29816,0.3843,0.0272522
2019-05-19 01:52:00,7585.83,0.00302915,89.2951,144.4426,242.802,73.4188,7.45719,6.05781,11.07531,21.24971,0.383537,0.0272475
2019-05-19 01:53:00,7578.97,0.00302438,89.1724,144.1975,242.895,73.2875,7.45257,6.05864,11.03829,21.24971,0.38335,0.0272252
2019-05-19 01:54:00,7570.0,0.00303403,89.1887,144.2853,242.731,73.3589,7.45954,6.05464,11.04714,21.21697,0.382947,0.0272446
2019-05-19 01:55:00,7568.62,0.00303403,89.2148,144.1129,242.958,73.4305,7.44916,6.0453,11.04789,21.26565,0.38292,0.0271047
2019-05-19 01:56:00,7572.99,0.00303403,89.3315,144.2533,243.229,73.3874,7.45254,6.04639,11.06619,21.26565,0.383189,0.0271826
2019-05-19 01:57:00,7578.74,0.00304,89.2512,144.4121,243.238,73.3935,7.45771,6.05501,11.08385,21.25792,0.382865,0.0271811
2019-05-19 01:58:00,7578.97,0.00304,89.3315,144.2927,243.283,73.3403,7.44916,6.05501,11.08261,21.25336,0.382865,0.0271755
2019-05-19 01:59:00,7585.83,0.00303349,89.5088,144.6539,243.325,73.5035,7.46133,6.05795,11.11043,21.24681,0.383001,0.0272115
2019-05-19 02:00:00,7589.27,0.00302998,89.5046,144.6827,243.569,73.5566,7.49287,6.06424,11.1528,21.24681,0.383186,0.0272623
2019-05-19 02:01:00,7607.18,0.00303543,89.7781,144.6827,244.246,73.7128,7.49287,6.06616,11.1528,21.2863,0.384289,0.027271
2019-05-19 02:02:00,7613.73,0.0030352,89.8427,144.9494,244.256,73.8176,7.47777,6.06665,11.16398,21.3065,0.38553,0.0272688
2019-05-19 02:03:00,7601.49,0.00303573,89.8312,144.9494,243.924,73.7259,7.47769,6.0657,11.15769,21.27795,0.385653,0.0273293
2019-05-19 02:04:00,7604.23,0.00303,89.8353,144.9177,244.302,73.775,7.4757,6.06698,11.15203,21.27795,0.385492,0.0273008
2019-05-19 02:05:00,7615.87,0.00303829,89.8761,144.78,244.423,74.0,7.48353,6.07652,11.17185,21.29423,0.38536,0.0273393
2019-05-19 02:06:00,7685.91,0.00304415,90.2844,145.1919,245.779,74.2926,7.53032,6.10751,11.22379,21.35,0.387207,0.0274209
2019-05-19 02:07:00,7727.32,0.00305957,90.313,146.3306,247.358,74.603,7.55027,6.12081,11.27153,21.43,0.388222,0.0275194
2019-05-19 02:08:00,7731.1,0.00306124,90.356,146.4374,247.528,74.6771,7.55859,6.12901,11.27612,21.46122,0.389093,0.0275487
2019-05-19 02:09:00,7722.02,0.00306197,90.2142,146.3294,246.728,74.4557,7.52663,6.13338,11.23026,21.44684,0.387976,0.0272866
2019-05-19 02:10:00,7731.45,0.00306235,90.2601,146.5295,247.164,74.3394,7.52652,6.14513,11.21356,21.44684,0.388506,0.0273285
2019-05-19 02:11:00,7750.35,0.00306178,90.5653,146.7469,247.428,74.6304,7.54098,6.15315,11.26145,21.33041,0.389652,0.0275289
2019-05-19 02:12:00,7733.3,0.00306178,90.4166,146.4151,246.73,74.4075,7.52253,6.15158,11.23999,21.23406,0.388217,0.0275473
2019-05-19 02:13:00,7707.8,0.00306178,90.2076,146.4213,246.292,74.3453,7.54122,6.14598,11.21799,21.24287,0.387269,0.0274727
2019-05-19 02:14:00,7738.98,0.00306178,90.4111,146.433,246.883,74.329,7.55678,6.14948,11.23242,21.23991,0.387514,0.0275056
